portName;portCode;cityName;domestic;countryName;countryCode;depPortCode
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;BAL
Hannover;HAJ;Hannover;False;Almanya;DE;BAL
Köln;CGN;Köln - Bonn;False;Almanya;DE;BAL
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;BAL
Stuttgart;STR;Stuttgart;False;Almanya;DE;BAL
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;BAL
Viyana;VIE;Viyana;False;Avusturya;AT;BAL
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;BAL
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;BAL
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;BAL
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;BAL
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;BAL
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;BAL
Sofya;SOF;Sofya;False;Bulgaristan;BG;BAL
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;BAL
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;BAL
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;BAL
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;BAL
Helsinki;HEL;Helsinki - Vantaa;False;Finlandiya;FI;BAL
Lyon-Saint Exupery;LYS;Lyon;False;Fransa;FR;BAL
Marsilya;MRS;Marsilya;False;Fransa;FR;BAL
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;BAL
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;BAL
Tiflis;TBS;Tiflis;False;Gürcistan;GE;BAL
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;BAL
Eindhoven;EIN;Eindhoven;False;Hollanda;NL;BAL
Bağdat;BGW;Bağdat;False;Irak;IQ;BAL
Basra;BSR;Basra;False;Irak;IQ;BAL
Erbil;EBL;Erbil;False;Irak;IQ;BAL
Birmingham;BHX;Birmingham;False;İngiltere;GB;BAL
Edinburgh;EDI;Edinburgh;False;İngiltere;GB;BAL
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;BAL
Manchester;MAN;Manchester;False;İngiltere;GB;BAL
Meşhed;MHD;Mashad;False;İran;IR;BAL
Tabriz;TBZ;Tebriz;False;İran;IR;BAL
Tahran - IKA;IKA;Tahran;False;İran;IR;BAL
Barselona;BCN;Barselona;False;İspanya;ES;BAL
Madrid - Barajas;MAD;Madrid - Barajas;False;İspanya;ES;BAL
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;BAL
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;BAL
Cenevre;GVA;Cenevre;False;İsviçre;CH;BAL
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;BAL
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;BAL
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;BAL
Venedik;VCE;Venedik Marco Polo;False;İtalya;IT;BAL
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;BAL
Doha - DOH;DOH;Doha;False;Katar;QA;BAL
Aktau;SCO;Aktau;False;Kazakistan;KZ;BAL
Almati;ALA;Almati;False;Kazakistan;KZ;BAL
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;BAL
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;BAL
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;BAL
Oş;OSS;Oş;False;Kırgızistan;KG;BAL
Priştine;PRN;Priştine;False;Kosova;XK;BAL
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;BAL
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;BAL
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;BAL
Beyrut;BEY;Beyrut;False;Lübnan;LB;BAL
Budapeşte;BUD;Budapeşte;False;Macaristan;HU;BAL
Hurgada;HRG;Hurghada;False;Mısır;EG;BAL
İskenderiye;HBE;İskenderiye;False;Mısır;EG;BAL
Kahire-SPX;SPX;Kahire;False;Mısır;EG;BAL
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;BAL
Oslo;OSL;Oslo;False;Norveç;NO;BAL
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;BAL
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;BAL
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;BAL
Bratislava;BTS;Bratislava;False;Slovakya;SK;BAL
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;BAL
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;BAL
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;BAL
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;BAL
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;BAL
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;BAL
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;BAL
Antalya;AYT;Antalya;True;Türkiye;TR;BAL
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;BAL
Dalaman;DLM;Dalaman;True;Türkiye;TR;BAL
Denizli;DNZ;Denizli;True;Türkiye;TR;BAL
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;BAL
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;BAL
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;BAL
Kayseri;ASR;Kayseri;True;Türkiye;TR;BAL
Konya;KYA;Konya;True;Türkiye;TR;BAL
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;BAL
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;BAL
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;BAL
Samsun;SZF;Samsun;True;Türkiye;TR;BAL
Sivas;VAS;Sivas;True;Türkiye;TR;BAL
Trabzon;TZX;Trabzon;True;Türkiye;TR;BAL
Maskat;MCT;Maskat;False;Umman;OM;BAL
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;BAL
Atina;ATH;Atina;False;Yunanistan;GR;BAL
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;BGG
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;BGG
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;BGG
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;BGG
Hannover;HAJ;Hannover;False;Almanya;DE;BGG
Köln;CGN;Köln - Bonn;False;Almanya;DE;BGG
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;BGG
Stuttgart;STR;Stuttgart;False;Almanya;DE;BGG
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;BGG
Viyana;VIE;Viyana;False;Avusturya;AT;BGG
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;BGG
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;BGG
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;BGG
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;BGG
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;BGG
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;BGG
Sofya;SOF;Sofya;False;Bulgaristan;BG;BGG
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;BGG
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;BGG
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;BGG
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;BGG
Marsilya;MRS;Marsilya;False;Fransa;FR;BGG
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;BGG
Batum;BUS;Batum;False;Gürcistan;GE;BGG
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;BGG
Tiflis;TBS;Tiflis;False;Gürcistan;GE;BGG
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;BGG
Rotterdam;RTM;Rotterdam The Hague;False;Hollanda;NL;BGG
Bağdat;BGW;Bağdat;False;Irak;IQ;BGG
Erbil;EBL;Erbil;False;Irak;IQ;BGG
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;BGG
Meşhed;MHD;Mashad;False;İran;IR;BGG
Tabriz;TBZ;Tebriz;False;İran;IR;BGG
Tahran - IKA;IKA;Tahran;False;İran;IR;BGG
Barselona;BCN;Barselona;False;İspanya;ES;BGG
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;BGG
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;BGG
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;BGG
Bologna;BLQ;Bologna Guglielmo Marconi;False;İtalya;IT;BGG
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;BGG
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;BGG
Doha - DOH;DOH;Doha;False;Katar;QA;BGG
Almati;ALA;Almati;False;Kazakistan;KZ;BGG
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;BGG
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;BGG
Oş;OSS;Oş;False;Kırgızistan;KG;BGG
Priştine;PRN;Priştine;False;Kosova;XK;BGG
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;BGG
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;BGG
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;BGG
Beyrut;BEY;Beyrut;False;Lübnan;LB;BGG
Hurgada;HRG;Hurghada;False;Mısır;EG;BGG
İskenderiye;HBE;İskenderiye;False;Mısır;EG;BGG
Kahire-SPX;SPX;Kahire;False;Mısır;EG;BGG
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;BGG
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;BGG
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;BGG
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;BGG
Belgrad;BEG;Belgrad;False;Sırbistan;RS;BGG
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;BGG
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;BGG
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;BGG
Adana;ADA;Adana;True;Türkiye;TR;BGG
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;BGG
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;BGG
Antalya;AYT;Antalya;True;Türkiye;TR;BGG
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;BGG
Dalaman;DLM;Dalaman;True;Türkiye;TR;BGG
Denizli;DNZ;Denizli;True;Türkiye;TR;BGG
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;BGG
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;BGG
İzmir;ADB;İzmir Adnan Menderes;True;Türkiye;TR;BGG
Kayseri;ASR;Kayseri;True;Türkiye;TR;BGG
Konya;KYA;Konya;True;Türkiye;TR;BGG
Muğla - Milas Bodrum;BJV;Milas - Bodrum;True;Türkiye;TR;BGG
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;BGG
Samsun;SZF;Samsun;True;Türkiye;TR;BGG
Sivas;VAS;Sivas;True;Türkiye;TR;BGG
Trabzon;TZX;Trabzon;True;Türkiye;TR;BGG
Maskat;MCT;Maskat;False;Umman;OM;BGG
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;BGG
Atina;ATH;Atina;False;Yunanistan;GR;BGG
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;DLM
Dortmund;DTM;Dortmund;False;Almanya;DE;DLM
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;DLM
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;DLM
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;DLM
Hannover;HAJ;Hannover;False;Almanya;DE;DLM
Köln;CGN;Köln - Bonn;False;Almanya;DE;DLM
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;DLM
Nürnberg;NUE;Nuremberg;False;Almanya;DE;DLM
Stuttgart;STR;Stuttgart;False;Almanya;DE;DLM
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;DLM
Viyana;VIE;Viyana;False;Avusturya;AT;DLM
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;DLM
Gence;GNJ;Ganja;False;Azerbaycan;AZ;DLM
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;DLM
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;DLM
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;DLM
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;DLM
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;DLM
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;DLM
Sofya;SOF;Sofya;False;Bulgaristan;BG;DLM
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;DLM
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;DLM
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;DLM
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;DLM
Helsinki;HEL;Helsinki - Vantaa;False;Finlandiya;FI;DLM
Lyon-Saint Exupery;LYS;Lyon;False;Fransa;FR;DLM
Marsilya;MRS;Marsilya;False;Fransa;FR;DLM
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;DLM
Batum;BUS;Batum;False;Gürcistan;GE;DLM
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;DLM
Tiflis;TBS;Tiflis;False;Gürcistan;GE;DLM
Zagreb;ZAG;Zagreb;False;Hırvatistan;HR;DLM
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;DLM
Eindhoven;EIN;Eindhoven;False;Hollanda;NL;DLM
Rotterdam;RTM;Rotterdam The Hague;False;Hollanda;NL;DLM
Bağdat;BGW;Bağdat;False;Irak;IQ;DLM
Basra;BSR;Basra;False;Irak;IQ;DLM
Erbil;EBL;Erbil;False;Irak;IQ;DLM
Birmingham;BHX;Birmingham;False;İngiltere;GB;DLM
Edinburgh;EDI;Edinburgh;False;İngiltere;GB;DLM
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;DLM
Manchester;MAN;Manchester;False;İngiltere;GB;DLM
Meşhed;MHD;Mashad;False;İran;IR;DLM
Tabriz;TBZ;Tebriz;False;İran;IR;DLM
Tahran - IKA;IKA;Tahran;False;İran;IR;DLM
Barselona;BCN;Barselona;False;İspanya;ES;DLM
Madrid - Barajas;MAD;Madrid - Barajas;False;İspanya;ES;DLM
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;DLM
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;DLM
Cenevre;GVA;Cenevre;False;İsviçre;CH;DLM
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;DLM
Bologna;BLQ;Bologna Guglielmo Marconi;False;İtalya;IT;DLM
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;DLM
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;DLM
Venedik;VCE;Venedik Marco Polo;False;İtalya;IT;DLM
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;DLM
Doha - DOH;DOH;Doha;False;Katar;QA;DLM
Aktau;SCO;Aktau;False;Kazakistan;KZ;DLM
Almati;ALA;Almati;False;Kazakistan;KZ;DLM
Astana;NQZ;Nur Sultan Nazarbayev;False;Kazakistan;KZ;DLM
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;DLM
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;DLM
Oş;OSS;Oş;False;Kırgızistan;KG;DLM
Priştine;PRN;Priştine;False;Kosova;XK;DLM
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;DLM
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;DLM
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;DLM
Beyrut;BEY;Beyrut;False;Lübnan;LB;DLM
Budapeşte;BUD;Budapeşte;False;Macaristan;HU;DLM
Hurgada;HRG;Hurghada;False;Mısır;EG;DLM
İskenderiye;HBE;İskenderiye;False;Mısır;EG;DLM
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;DLM
Kahire-SPX;SPX;Kahire;False;Mısır;EG;DLM
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;DLM
Kişinev;RMO;Kishinev;False;Moldova;MD;DLM
Oslo;OSL;Oslo;False;Norveç;NO;DLM
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;DLM
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;DLM
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;DLM
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;DLM
Belgrad;BEG;Belgrad;False;Sırbistan;RS;DLM
Bratislava;BTS;Bratislava;False;Slovakya;SK;DLM
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;DLM
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;DLM
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;DLM
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;DLM
Adana;ADA;Adana;True;Türkiye;TR;DLM
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;DLM
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;DLM
Balıkesir-Edremit;EDO;Balıkesir - Edremit;True;Türkiye;TR;DLM
Batman;BAL;Batman;True;Türkiye;TR;DLM
Bingöl;BGG;Bingöl;True;Türkiye;TR;DLM
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;DLM
Elazığ;EZS;Elazığ;True;Türkiye;TR;DLM
Erzincan;ERC;Erzincan;True;Türkiye;TR;DLM
Erzurum;ERZ;Erzurum;True;Türkiye;TR;DLM
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;DLM
Iğdır;IGD;Iğdır Şehit Bülent Aydın;True;Türkiye;TR;DLM
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;DLM
Kars;KSY;Kars;True;Türkiye;TR;DLM
Kayseri;ASR;Kayseri;True;Türkiye;TR;DLM
Konya;KYA;Konya;True;Türkiye;TR;DLM
Malatya;MLX;Malatya;True;Türkiye;TR;DLM
Mardin;MQM;Mardin;True;Türkiye;TR;DLM
Muş;MSR;Muş;True;Türkiye;TR;DLM
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;DLM
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;DLM
Samsun;SZF;Samsun;True;Türkiye;TR;DLM
Sivas;VAS;Sivas;True;Türkiye;TR;DLM
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;DLM
Trabzon;TZX;Trabzon;True;Türkiye;TR;DLM
Van;VAN;Van;True;Türkiye;TR;DLM
Maskat;MCT;Maskat;False;Umman;OM;DLM
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;DLM
Atina;ATH;Atina;False;Yunanistan;GR;DLM
Berlin-Brandenburg;BER;Berlin - Brandenburg;False;Almanya;DE;DNZ
Dortmund;DTM;Dortmund;False;Almanya;DE;DNZ
Düsseldorf;DUS;Düsseldorf;False;Almanya;DE;DNZ
Frankfurt - Main;FRA;Frankfurt Main;False;Almanya;DE;DNZ
Hamburg;HAM;Hamburg - Fuhlsbuettel;False;Almanya;DE;DNZ
Hannover;HAJ;Hannover;False;Almanya;DE;DNZ
Köln;CGN;Köln - Bonn;False;Almanya;DE;DNZ
Münih;MUC;Münih Franz Josef Strauss;False;Almanya;DE;DNZ
Nürnberg;NUE;Nuremberg;False;Almanya;DE;DNZ
Stuttgart;STR;Stuttgart;False;Almanya;DE;DNZ
Tiran;TIA;Tiran - Rinas;False;Arnavutluk;AL;DNZ
Viyana;VIE;Viyana;False;Avusturya;AT;DNZ
Bakü;GYD;Bakü - Haydar Aliyev;False;Azerbaycan;AZ;DNZ
Bahreyn;BAH;Bahreyn;False;Bahreyn Krallığı;BH;DNZ
Brüksel-Charleroi;CRL;Brüksel - Charleroi;False;Belçika;BE;DNZ
Abudhabi;AUH;Abu Dabi;False;Birleşik Arap Emirlikleri;AE;DNZ
Dubai;DXB;Dubai;False;Birleşik Arap Emirlikleri;AE;DNZ
Şarjah;SHJ;ŞARİKA - Sharjah;False;Birleşik Arap Emirlikleri;AE;DNZ
Saraybosna;SJJ;Saraybosna;False;Bosna-Hersek;BA;DNZ
Sofya;SOF;Sofya;False;Bulgaristan;BG;DNZ
Prag;PRG;Prag - Vaclav Havel;False;Çek Cumhuriyeti;CZ;DNZ
Kopenhag;CPH;Kopenhag;False;Danimarka;DK;DNZ
Erivan;EVN;Zvartnots Uluslararası;False;Ermenistan;AM;DNZ
Kazablanka;CMN;Kazablanka Muhammed V;False;Fas;MA;DNZ
Helsinki;HEL;Helsinki - Vantaa;False;Finlandiya;FI;DNZ
Lyon-Saint Exupery;LYS;Lyon;False;Fransa;FR;DNZ
Marsilya;MRS;Marsilya;False;Fransa;FR;DNZ
Paris-Orly;ORY;Paris - Orly;False;Fransa;FR;DNZ
Batum;BUS;Batum;False;Gürcistan;GE;DNZ
Kutaisi;KUT;Kutaisi;False;Gürcistan;GE;DNZ
Tiflis;TBS;Tiflis;False;Gürcistan;GE;DNZ
Zagreb;ZAG;Zagreb;False;Hırvatistan;HR;DNZ
Amsterdam;AMS;Amsterdam Schiphol;False;Hollanda;NL;DNZ
Eindhoven;EIN;Eindhoven;False;Hollanda;NL;DNZ
Rotterdam;RTM;Rotterdam The Hague;False;Hollanda;NL;DNZ
Bağdat;BGW;Bağdat;False;Irak;IQ;DNZ
Erbil;EBL;Erbil;False;Irak;IQ;DNZ
Birmingham;BHX;Birmingham;False;İngiltere;GB;DNZ
Edinburgh;EDI;Edinburgh;False;İngiltere;GB;DNZ
Londra-Stansted;STN;Londra - Stansted;False;İngiltere;GB;DNZ
Manchester;MAN;Manchester;False;İngiltere;GB;DNZ
Meşhed;MHD;Mashad;False;İran;IR;DNZ
Tahran - IKA;IKA;Tahran;False;İran;IR;DNZ
Barselona;BCN;Barselona;False;İspanya;ES;DNZ
Madrid - Barajas;MAD;Madrid - Barajas;False;İspanya;ES;DNZ
Stockholm - Arlanda;ARN;Stockholm Arlanda;False;İsveç;SE;DNZ
Basel - Mulhouse;BSL;Basel;False;İsviçre;CH;DNZ
Cenevre;GVA;Cenevre;False;İsviçre;CH;DNZ
Zürih;ZRH;Zürih - Kloten;False;İsviçre;CH;DNZ
Bologna;BLQ;Bologna Guglielmo Marconi;False;İtalya;IT;DNZ
Milan-Bergamo;BGY;Milano - Bergamo;False;İtalya;IT;DNZ
Roma-Fiumicino;FCO;Roma - Fiumicino;False;İtalya;IT;DNZ
Venedik;VCE;Venedik Marco Polo;False;İtalya;IT;DNZ
Podgoritsa/TGD;TGD;Podgorica;False;Karadağ;ME;DNZ
Doha - DOH;DOH;Doha;False;Katar;QA;DNZ
Aktau;SCO;Aktau;False;Kazakistan;KZ;DNZ
Almati;ALA;Almati;False;Kazakistan;KZ;DNZ
Çimkent;CIT;Şimkent;False;Kazakistan;KZ;DNZ
Bişkek;FRU;Bişkek;False;Kırgızistan;KG;DNZ
Oş;OSS;Oş;False;Kırgızistan;KG;DNZ
Priştine;PRN;Priştine;False;Kosova;XK;DNZ
Kuveyt;KWI;Kuveyt;False;Kuveyt;KW;DNZ
Lefkoşa - Kuzey Kıbrıs;ECN;Ercan;False;Kuzey Kıbrıs Türk Cumhuriyeti;CP;DNZ
Üsküp;SKP;Üsküp;False;Kuzey Makedonya;MK;DNZ
Beyrut;BEY;Beyrut;False;Lübnan;LB;DNZ
Budapeşte;BUD;Budapeşte;False;Macaristan;HU;DNZ
Hurgada;HRG;Hurghada;False;Mısır;EG;DNZ
Kahire-CAI-Nile Air;CAI;Kahire;False;Mısır;EG;DNZ
Kahire-SPX;SPX;Kahire;False;Mısır;EG;DNZ
Şarm El-Şeyh;SSH;Şarm El Şeyh;False;Mısır;EG;DNZ
Oslo;OSL;Oslo;False;Norveç;NO;DNZ
Karachi;KHI;Karaçi Jinnah;False;Pakistan;PK;DNZ
Bükreş-Otopeni;OTP;Bükreş - Henri Coanda;False;Romanya;RO;DNZ
Moskova-Vnukovo;VKO;Moskova;False;Rusya;RU;DNZ
St.Petersburg;LED;St.Petersburg Pulkovo;False;Rusya;RU;DNZ
Belgrad;BEG;Belgrad;False;Sırbistan;RS;DNZ
Bratislava;BTS;Bratislava;False;Slovakya;SK;DNZ
Cidde;JED;JEDDAH;False;Suudi Arabistan;SA;DNZ
Dammam;DMM;Dammam King Fahd;False;Suudi Arabistan;SA;DNZ
Medine;MED;Prince Mohammad Bin Abdulaziz - Medine;False;Suudi Arabistan;SA;DNZ
Riyad;RUH;Riyad - Kral Halid;False;Suudi Arabistan;SA;DNZ
Adana;ADA;Adana;True;Türkiye;TR;DNZ
Alanya-Gazipaşa;GZP;Gazipaşa;True;Türkiye;TR;DNZ
Amasya - Merzifon;MZH;Amasya Merzifon;True;Türkiye;TR;DNZ
Ankara;ESB;Ankara Esenboğa;True;Türkiye;TR;DNZ
Batman;BAL;Batman;True;Türkiye;TR;DNZ
Diyarbakır;DIY;Diyarbakır;True;Türkiye;TR;DNZ
Elazığ;EZS;Elazığ;True;Türkiye;TR;DNZ
Erzincan;ERC;Erzincan;True;Türkiye;TR;DNZ
Erzurum;ERZ;Erzurum;True;Türkiye;TR;DNZ
Gaziantep;GZT;Gaziantep;True;Türkiye;TR;DNZ
İstanbul - Sabiha Gokcen;SAW;Istanbul - Sabiha Gökçen;True;Türkiye;TR;DNZ
Kars;KSY;Kars;True;Türkiye;TR;DNZ
Kayseri;ASR;Kayseri;True;Türkiye;TR;DNZ
Konya;KYA;Konya;True;Türkiye;TR;DNZ
Malatya;MLX;Malatya;True;Türkiye;TR;DNZ
Mardin;MQM;Mardin;True;Türkiye;TR;DNZ
Muş;MSR;Muş;True;Türkiye;TR;DNZ
Ordu-Giresun;OGU;Ordu;True;Türkiye;TR;DNZ
Rize - Artvin;RZV;Rize Artvin;True;Türkiye;TR;DNZ
Samsun;SZF;Samsun;True;Türkiye;TR;DNZ
Sivas;VAS;Sivas;True;Türkiye;TR;DNZ
Şanlıurfa;GNY;Şanlıurfa;True;Türkiye;TR;DNZ
Trabzon;TZX;Trabzon;True;Türkiye;TR;DNZ
Van;VAN;Van;True;Türkiye;TR;DNZ
Maskat;MCT;Maskat;False;Umman;OM;DNZ
Amman;AMM;Amman Kraliçe Aliye;False;Ürdün;JO;DNZ
Atina;ATH;Atina;False;Yunanistan;GR;DNZ
